Start Time,Period (min),NE Name,Cell,L.RA.TA.UE.Index0 (None),L.RA.GrpA.Att (None),L.RA.GrpA.Resp (None),L.RA.GrpA.ContResolution (None),L.RA.GrpB.Att (None),L.RA.GrpB.Resp (None),L.RA.GrpB.ContResolution (None),L.RRC.ConnReq.Msg (None),L.RRC.ConnReq.Att (None),L.RRC.ConnReq.Att.Emc (None),L.RRC.ConnReq.Att.HighPri (None),L.RRC.ConnReq.Att.Mt (None),L.RRC.ConnReq.Att.MoSig (None),L.RRC.ConnReq.Att.MoData (None),L.RRC.ConnSetup (None),L.RRC.ConnReq.Succ (None),L.RRC.ConnReq.Succ.Emc (None),L.RRC.ConnReq.Succ.HighPri (None),L.RRC.ConnReq.Succ.Mt (None),L.RRC.ConnReq.Succ.MoSig (None),L.RRC.ConnReq.Succ.MoData (None),L.RRC.ConnReq.Att.DelayTol (None),L.RRC.ConnReq.Succ.DelayTol (None),L.RRC.ConnSetup.TimeAvg (ms),L.RRC.ConnReq.Msg.disc.FlowCtrl (None),L.RRC.ConnReq.Msg.disc.Illegal (None),L.RRC.SetupFail.NoReply (None),L.RRC.SetupFail.Rej (None),L.RRC.SetupFail.Rej.FlowCtrl (None),L.RRC.SetupFail.Rej.ForbidAc (None),L.RRC.SetupFail.Rej.MMEOverload (None),L.RRC.SetupFail.Rej.Other (None),L.RRC.SetupFail.ResFail (None),L.RRC.SetupFail.ResFail.CellBarred (None),L.RRC.SetupFail.ResFail.Other (None),L.RRC.SetupFail.ResFail.PUCCH (None),L.RRC.SetupFail.ResFail.SRS (None),L.RRC.SetupFail.ResFail.UserSpec (None),L.RRC.ConnReq.Max (None),L.S1Sig.ConnEst.Att (None),L.S1Sig.ConnEst.Succ (None),L.E-RAB.InitAttEst (None),L.E-RAB.InitSuccEst (None),L.E-RAB.SuccEst (None),L.E-RAB.AttEst (None),L.E-RAB.FailEst.MME (None),L.E-RAB.FailEst.TNL (None),L.E-RAB.FailEst.RNL (None),L.E-RAB.FailEst.X2AP (None),L.E-RAB.FailEst.Other (None),L.E-RAB.AbnormRel (None),L.E-RAB.NormRel (None),L.E-RAB.AbnormRel.Radio (None),L.E-RAB.AbnormRel.TNL (None),L.E-RAB.AbnormRel.Cong (None),L.E-RAB.AbnormRel.HOFailure (None),L.E-RAB.AbnormRel.MME (None),L.RA.TA.UE.Index1 (None),L.RA.TA.UE.Index10 (None),L.RA.TA.UE.Index11 (None),L.RA.TA.UE.Index2 (None),L.RA.TA.UE.Index3 (None),L.RA.TA.UE.Index4 (None),L.RA.TA.UE.Index5 (None),L.RA.TA.UE.Index6 (None),L.RA.TA.UE.Index7 (None),L.RA.TA.UE.Index8 (None),L.RA.TA.UE.Index9 (None),L.ChMeas.CQI.DL.0 (None),L.ChMeas.CQI.DL.1 (None),L.ChMeas.CQI.DL.10 (None),L.ChMeas.CQI.DL.11 (None),L.ChMeas.CQI.DL.12 (None),L.ChMeas.CQI.DL.13 (None),L.ChMeas.CQI.DL.14 (None),L.ChMeas.CQI.DL.15 (None),L.ChMeas.CQI.DL.2 (None),L.ChMeas.CQI.DL.3 (None),L.ChMeas.CQI.DL.4 (None),L.ChMeas.CQI.DL.5 (None),L.ChMeas.CQI.DL.6 (None),L.ChMeas.CQI.DL.7 (None),L.ChMeas.CQI.DL.8 (None),L.ChMeas.CQI.DL.9 (None),L.UL.Interference.Avg (dBm),L.UL.Interference.Max (dBm),L.UL.Interference.Min (dBm),L.Cell.Avail.Dur (s),L.Cell.Unavail.Dur.Sys (s),L.Cell.Unavail.Dur.Manual (s),L.Cell.Unavail.Dur.EnergySaving (s),L.Cell.Unavail.Dur.Sys.S1Fail (s),L.Traffic.User.Avg (None),L.Traffic.User.Max (None)
7/14/2021 7:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",21,39690,39690,13826,1397,1397,208,12789,12768,0,0,4423,4381,3964,12768,12730,0,0,4418,4357,3955,0,0,107,0,NIL,38,0,0,0,0,0,0,0,0,0,0,0,13,12731,12711,13727,13535,15534,15726,192,0,0,0,0,83,23170,83,0,0,0,2,21,0,0,97,219,345,908,15093,3146,0,0,55327,53787,577552,658917,649857,453527,283660,380549,35763,81190,143828,197910,345057,549564,597087,492433,-120,-95,-122,3600,0,0,0,0,104.115,159
7/14/2021 8:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",42,37340,37339,12941,1661,1661,507,12360,12347,0,0,4104,4039,4204,12347,12314,0,0,4098,4019,4197,0,0,117,0,NIL,33,0,0,0,0,0,0,0,0,0,0,0,13,12316,12302,13568,13387,15187,15374,182,0,5,0,0,112,23391,112,0,0,0,1,43,0,0,90,227,367,793,15036,3045,0,0,61479,71530,717112,670834,608438,494662,344944,515312,52346,86622,165827,253843,410296,600252,757796,740050,-119,-84,-122,3600,0,0,0,0,116.921,157
7/14/2021 9:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",72,38173,38172,11696,1314,1314,240,11073,11041,0,0,3452,3713,3876,11041,10993,0,0,3444,3685,3864,0,0,155,0,NIL,48,0,0,0,0,0,0,0,0,0,0,0,13,10994,10978,11777,11451,13108,13436,321,0,5,0,2,96,21942,96,0,0,0,1,32,0,0,144,276,395,815,14173,2855,0,0,56291,54283,783482,795535,705813,562580,353665,538132,41747,74107,135964,259063,356615,500919,744994,724880,-119,-77,-122,3600,0,0,0,0,130.728,173
7/14/2021 10:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",46,60917,60917,12035,2664,2664,273,11247,11193,0,0,3527,3701,3965,11193,11100,0,0,3519,3652,3929,0,0,179,0,NIL,92,1,0,0,0,1,0,0,0,0,0,0,11,11099,11084,12238,11693,13377,13923,545,0,1,0,0,84,22666,84,0,0,0,1,73,0,0,182,289,383,913,14622,2925,0,0,49893,50533,743309,749361,712934,567501,392198,567138,29542,80561,158097,263486,384884,528335,802101,733475,-118,-84,-122,3600,0,0,0,0,137.996,178
7/14/2021 11:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",33,49202,49201,13075,4815,4814,1205,12264,12237,0,0,3909,4198,4130,12237,12150,0,0,3903,4135,4112,0,0,203,0,NIL,87,0,0,0,0,0,0,0,0,0,0,0,14,12150,12137,13208,12406,14201,15005,796,0,8,0,0,105,24248,103,0,0,2,1,129,0,0,301,322,357,993,16341,3501,0,0,39197,37997,722420,792329,752118,597211,366488,577851,30023,82433,145016,264069,390790,516836,694930,719095,-118,-69,-122,3600,0,0,0,0,156.384,217
7/14/2021 12:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",24,38045,38044,13101,3238,3238,743,12200,12177,0,0,3857,4127,4193,12177,12103,0,0,3850,4075,4178,0,0,215,0,NIL,74,0,0,0,0,0,0,0,0,0,0,0,13,12103,12082,13357,12453,14220,15126,902,0,4,0,0,99,23888,99,0,0,0,2,139,0,0,169,321,419,1030,16101,3119,0,0,35500,34945,751139,832019,797601,646216,354857,466298,35710,87408,151044,248687,383901,490122,644568,642118,-118,-90,-122,3600,0,0,0,0,168.894,246
7/14/2021 13:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",11,35600,35600,12507,2456,2456,649,11652,11620,0,0,3689,4021,3910,11620,11548,0,0,3681,3974,3893,0,0,208,0,NIL,72,0,0,0,0,0,0,0,0,0,0,0,11,11548,11527,12457,11627,13382,14212,823,0,7,0,0,106,22946,105,1,0,0,2,35,0,0,120,248,373,861,15895,3177,0,0,34166,27218,767155,836854,804941,590389,383551,561390,23614,60295,118415,221670,331613,412542,557186,594484,-118,-91,-122,3600,0,0,0,0,164.345,209
7/14/2021 14:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",34,40799,40799,12595,3046,3046,784,11838,11803,0,0,3440,3897,4466,11803,11728,0,0,3434,3846,4448,0,0,237,0,NIL,75,0,0,0,0,0,0,0,0,0,0,0,11,11728,11708,12475,11465,13107,14117,1010,0,0,0,0,123,22312,123,0,0,0,3,41,0,0,188,298,429,909,15319,3460,0,0,38372,36689,699428,682831,679688,520295,333518,470507,34100,84590,132104,231758,372316,518714,675766,687874,-118,-94,-122,3600,0,0,0,0,155.066,206
7/14/2021 15:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",20,35718,35717,12541,1962,1962,538,11645,11625,0,0,3679,3861,4085,11625,11575,0,0,3676,3822,4077,0,0,168,0,NIL,50,0,0,0,0,0,0,0,0,0,0,0,11,11578,11565,12572,12166,13805,14216,407,0,4,0,0,99,23338,99,0,0,0,0,42,0,0,117,292,445,999,15303,3440,0,0,32153,36673,716083,750958,699282,497421,311066,440129,28107,79748,118709,224409,375660,446143,612620,658016,-119,-90,-122,3600,0,0,0,0,151.348,194
7/14/2021 16:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",24,47810,47808,13080,2736,2735,759,12267,12221,0,0,3821,3991,4409,12221,12103,0,0,3817,3907,4379,0,0,251,0,NIL,118,0,0,0,0,0,0,0,0,0,0,0,13,12103,12083,13293,12085,13763,14972,1205,0,4,0,0,118,22716,118,0,0,0,1,36,0,0,131,332,486,1208,15402,3418,0,0,39661,35995,654531,683391,665521,522422,370567,529128,29191,88164,140551,228785,364620,561079,658971,689033,-118,-89,-122,3600,0,0,0,0,159.991,223
7/14/2021 17:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",27,52816,52816,14038,3012,3012,649,12988,12961,0,0,4291,4239,4431,12961,12857,0,0,4288,4151,4418,0,0,258,0,NIL,104,0,0,0,0,0,0,0,0,0,0,0,13,12858,12836,14341,13058,14806,16095,1284,0,5,0,0,168,24119,168,0,0,0,0,35,0,0,213,517,518,1239,16061,3299,0,0,40103,40523,641162,627555,635251,477246,316001,459408,34321,89321,136223,225790,371706,485529,606009,609720,-118,-82,-122,3600,0,0,0,0,152.474,218
7/14/2021 18:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",27,46982,46981,14366,4610,4610,1407,13327,13295,0,0,4337,4501,4457,13295,13199,0,0,4331,4431,4437,0,0,245,0,NIL,96,0,0,0,0,0,0,0,0,0,0,0,13,13201,13176,14408,13237,15239,16412,1166,0,7,0,0,126,24427,125,0,0,0,1,16,0,0,232,441,343,1478,17470,3081,0,0,41199,36012,608934,648217,652962,444602,285459,359264,35212,80140,129775,243324,366436,472423,608113,590457,-118,-90,-122,3600,0,0,0,0,152.299,202
7/14/2021 19:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",7,40528,40528,13105,3030,3030,691,12169,12152,0,0,4134,4287,3731,12152,12081,0,0,4128,4231,3722,0,0,224,0,NIL,71,0,0,0,0,0,0,0,0,0,0,0,12,12081,12057,13036,12158,14158,15041,879,0,4,0,0,107,22161,107,0,0,0,1,23,0,0,148,341,415,1497,15391,2378,0,0,39512,30058,606189,621805,665355,468396,250399,276965,31184,84563,152554,269505,361331,475190,628093,592743,-119,-89,-122,3600,0,0,0,0,143.176,189
7/14/2021 20:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",8,34723,34723,11506,2441,2441,566,10734,10711,0,0,3944,3495,3272,10711,10667,0,0,3940,3469,3258,0,0,149,0,NIL,44,0,0,0,0,0,0,0,0,0,0,0,12,10667,10650,11837,11441,13457,13854,395,0,2,0,0,111,19367,111,0,0,0,2,35,0,0,219,312,346,1121,12323,2236,0,0,29250,28891,562988,551459,530497,371193,247108,302298,29745,71736,133404,237174,378162,488972,599164,516165,-119,-90,-122,3600,0,0,0,0,109.945,172
7/14/2021 21:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",29,33485,33485,10135,1782,1782,361,9506,9492,0,0,3463,3120,2909,9492,9464,0,0,3463,3098,2903,0,0,119,0,NIL,28,0,0,0,0,0,0,0,0,0,0,0,10,9465,9451,10713,10611,12210,12313,98,0,5,0,0,109,17602,109,0,0,0,0,27,0,0,207,267,348,930,10596,1972,0,0,20810,35453,502119,493597,512027,385320,225596,296469,27380,71604,114178,179604,310317,439790,556003,514493,-120,-96,-122,3600,0,0,0,0,88.805,138
7/14/2021 22:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",6,28514,28513,8972,1332,1332,416,8518,8506,0,0,3144,2623,2739,8506,8480,0,0,3142,2607,2731,0,0,78,0,NIL,26,0,0,0,0,0,0,0,0,0,0,0,9,8482,8471,9888,9812,11189,11265,74,0,2,0,0,39,15052,39,0,0,0,0,46,0,0,187,288,185,800,8626,1956,0,0,20103,23820,309432,318880,355224,245848,158363,324579,23238,46233,76456,133181,195766,260100,433793,384823,-120,-102,-122,3600,0,0,0,0,65.139,99
7/14/2021 23:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",10,20725,20724,6702,617,616,9,6562,6550,0,0,2648,1764,2138,6550,6540,0,0,2644,1760,2136,0,0,67,0,NIL,10,0,0,0,0,0,0,0,0,0,0,0,9,6540,6537,8166,8138,8951,8985,33,0,1,0,0,34,11284,34,0,0,0,0,25,0,0,181,166,137,833,5622,1397,0,0,17624,15059,300672,283770,255336,179879,132605,224352,18474,29862,49264,91880,162955,198785,292000,266910,-120,-93,-122,3600,0,0,0,0,45.527,64
7/15/2021 0:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",0,16048,16048,6309,720,720,10,6104,6103,0,0,2634,1370,2099,6103,6100,0,0,2634,1368,2098,0,0,58,0,NIL,3,0,0,0,0,0,0,0,0,0,0,0,11,6100,6096,8397,8371,8938,8968,30,0,0,0,0,21,11006,21,0,0,0,0,14,0,0,222,167,109,819,5180,1230,0,0,16290,8268,273476,255165,254008,170604,113932,343668,13980,51984,78555,91343,131572,180197,255319,269405,-120,-101,-122,3600,0,0,0,0,38.561,63
7/15/2021 1:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",0,16241,16241,5546,429,429,25,5428,5417,0,0,2436,1317,1664,5417,5406,0,0,2436,1308,1662,0,0,51,0,NIL,11,0,0,0,0,0,0,0,0,0,0,0,11,5406,5405,7080,7066,7652,7666,12,0,2,0,0,15,9065,15,0,0,0,0,19,0,0,60,111,216,686,4293,1185,0,0,16751,12126,330416,289311,282448,189984,109800,437617,13320,41577,93675,93800,152307,186627,250936,271826,-120,-92,-122,3600,0,0,0,0,34.679,52
7/15/2021 2:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",1,13599,13599,5356,398,398,23,5163,5162,0,0,2372,1103,1687,5162,5157,0,0,2371,1100,1686,0,0,55,0,NIL,5,0,0,0,0,0,0,0,0,0,0,0,9,5157,5156,6777,6746,7288,7320,31,0,1,0,0,3,8632,3,0,0,0,0,2,0,0,48,93,164,572,4430,1071,0,0,11004,3439,470516,387164,198762,106803,78290,365841,6421,25266,70968,141563,125238,188898,296323,269518,-120,-92,-122,3600,0,0,0,0,32.372,50
7/15/2021 3:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",3,13615,13615,5420,366,366,5,5177,5170,0,0,2261,1159,1750,5170,5164,0,0,2259,1155,1750,0,0,58,0,NIL,6,0,0,0,0,0,0,0,0,0,0,0,9,5164,5159,6784,6734,7270,7320,50,0,0,0,0,20,8948,20,0,0,0,0,4,0,0,65,118,187,519,4655,974,0,0,9630,11117,302814,235549,182540,95863,67625,285779,21197,71305,79877,145626,174322,163389,277298,290773,-120,-90,-122,3600,0,0,0,0,30.093,54
7/15/2021 4:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",3,18030,18030,5955,505,505,30,5781,5778,0,0,2582,1412,1784,5778,5771,0,0,2582,1406,1783,0,0,54,0,NIL,7,0,0,0,0,0,0,0,0,0,0,0,8,5771,5767,7487,7447,8078,8118,40,0,0,0,0,31,9363,31,0,0,0,0,2,0,0,90,121,310,559,4795,999,0,0,10899,12691,250529,198585,175179,93234,68000,285307,21962,52766,92224,168069,209123,190903,208460,306938,-120,-96,-122,3600,0,0,0,0,28.129,46
7/15/2021 5:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",5,19441,19441,6412,631,631,47,6267,6251,0,0,2529,1688,2034,6251,6243,0,0,2528,1682,2033,0,0,61,0,NIL,8,0,0,0,0,0,0,0,0,0,0,0,9,6243,6234,7654,7606,8373,8423,49,0,1,0,0,28,10535,28,0,0,0,0,4,0,0,102,143,320,552,5350,1513,0,0,17554,19769,374104,313047,261490,145381,110509,298707,28716,41151,50140,80858,141923,175859,250060,301146,-120,-101,-122,3600,0,0,0,0,35.77,63
7/15/2021 6:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",4,31430,31357,9399,1152,1130,57,8941,8922,0,0,3058,3159,2705,8922,8900,0,0,3056,3142,2702,0,0,86,0,NIL,21,1,0,0,0,1,0,0,0,0,0,0,15,8898,8895,9278,9196,10550,10634,82,0,2,0,0,62,14523,59,0,0,3,0,10,0,0,162,243,433,774,8270,2659,0,0,27133,35511,378862,324189,304739,213159,143996,264811,22835,52876,80830,126290,190285,289659,352066,434899,-120,-102,-122,3600,0,0,0,0,60.321,90
7/15/2021 7:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",31,35603,35593,12096,1488,1486,157,11367,11353,0,0,3575,4164,3614,11353,11286,0,0,3571,4111,3604,0,0,130,0,NIL,67,0,0,0,0,0,0,0,0,0,0,0,11,11286,11272,11533,11274,13158,13419,261,0,0,0,0,89,21444,89,0,0,0,3,25,0,0,174,303,466,775,13511,3246,0,0,45811,43521,566770,531703,542705,379964,259460,377156,27226,67741,113013,201141,309421,396041,488428,644825,-119,-95,-122,3600,0,0,0,0,105.243,180
7/15/2021 8:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",42,41812,41811,12179,2519,2519,541,11442,11430,0,0,3448,4012,3970,11430,11375,0,0,3445,3975,3955,0,0,139,0,NIL,55,0,0,0,0,0,0,0,0,0,0,0,13,11375,11360,12089,11749,13432,13774,338,0,4,0,0,116,21754,116,0,0,0,0,39,0,0,162,393,578,730,14075,3063,0,0,49942,36983,654231,578950,624971,451858,316590,459952,28377,78590,122712,191956,304484,423943,532271,632559,-119,-94,-122,3600,0,0,0,0,116.12,180
7/15/2021 9:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",31,44430,44429,11917,2922,2922,879,11209,11191,0,0,3503,3921,3767,11191,11140,0,0,3500,3886,3754,0,0,181,0,NIL,51,0,0,0,0,0,0,0,0,0,0,0,11,11139,11125,11714,11075,12862,13501,639,0,0,0,0,84,20464,84,0,0,0,0,51,0,0,235,313,377,786,13680,3446,0,0,30632,35358,634813,646849,634565,472740,322197,448009,31388,83824,121240,206013,317555,469575,628168,610334,-118,-86,-122,3600,0,0,0,0,134.555,178
7/15/2021 10:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",36,53240,53239,13044,3534,3532,760,12280,12251,0,0,4043,4187,4021,12251,12186,0,0,4034,4144,4008,0,0,264,0,NIL,65,0,0,0,0,0,0,0,0,0,0,0,36,12188,12159,13223,12251,14023,14996,972,0,1,0,0,99,22900,99,0,0,0,0,85,0,0,237,324,509,896,15164,3676,0,0,32135,38646,741291,732371,731200,543359,388226,507493,27610,71469,133421,224984,340239,470027,599195,685858,-118,-68,-122,3600,0,0,0,0,159.58,224
7/15/2021 11:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",29,60118,60117,14515,3615,3615,754,13769,13735,0,0,4616,4567,4552,13735,13614,0,0,4606,4475,4533,0,0,287,0,NIL,121,0,0,0,0,0,0,0,0,0,0,0,37,13616,13594,14614,13282,15154,16487,1331,0,2,0,0,123,25479,122,0,0,1,2,30,0,0,225,256,539,1173,17222,3932,0,0,44281,42190,755623,819844,830981,662141,393630,524668,39522,88256,150632,255997,379111,497396,688904,731794,-119,-96,-122,3600,0,0,0,0,179.937,256
7/15/2021 12:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",16,50685,50682,14916,3647,3647,797,14023,13988,0,0,4061,4668,5259,13988,13846,0,0,4047,4557,5242,0,0,349,0,NIL,142,0,0,0,0,0,0,0,0,0,0,0,48,13846,13815,15137,12745,14669,17061,2390,0,2,0,0,132,24274,132,0,0,0,3,17,0,0,271,375,557,892,17350,3808,0,0,41155,43122,659768,648512,694742,610635,405502,525362,33683,88132,183233,317646,492189,613101,702889,664883,-118,-89,-122,3600,0,0,0,0,174.865,245
7/15/2021 13:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",29,43045,43044,14491,3559,3559,935,13479,13436,0,0,3911,4469,5056,13436,13308,0,0,3900,4373,5035,0,0,386,0,NIL,128,0,0,0,0,0,0,0,0,0,0,0,37,13309,13294,14355,12001,13770,16126,2345,0,11,0,0,135,23993,135,0,0,0,1,24,0,0,280,377,531,948,17689,3469,0,0,47069,36357,838251,887258,857629,626725,407929,613938,38080,100335,229644,307093,453269,586322,742406,758423,-118,-88,-122,3600,0,0,0,0,196.442,263
7/15/2021 14:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",32,46249,46247,13493,2972,2972,651,12620,12587,0,0,4094,4108,4385,12587,12495,0,0,4081,4043,4371,0,0,228,0,NIL,92,0,0,0,0,0,0,0,0,0,0,0,38,12495,12473,13826,12833,14592,15589,985,0,12,0,0,110,24376,110,0,0,0,3,18,0,0,186,385,364,973,16132,3560,0,0,42273,29833,657223,712201,709754,582813,355926,573518,31926,98039,200500,249062,373489,525038,635174,635963,-119,-92,-122,3600,0,0,0,0,170.359,236
7/15/2021 15:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",36,42947,42945,14601,2944,2944,595,13654,13624,0,0,4584,4233,4807,13624,13536,0,0,4575,4170,4791,0,0,205,0,NIL,88,0,0,0,0,0,0,0,0,0,0,0,29,13536,13503,15282,14392,16173,17067,890,0,4,0,0,104,26109,104,0,0,0,0,45,0,0,178,382,462,998,17523,3500,0,0,37416,34261,678022,700582,691477,559913,386740,564670,30035,94078,192773,255076,379485,528719,654782,652681,-119,-90,-122,3600,0,0,0,0,173.659,236
7/15/2021 16:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",16,48241,48234,13999,3503,3502,1065,13215,13193,0,0,4290,4174,4729,13193,13072,0,0,4281,4079,4712,0,0,221,0,NIL,121,0,0,0,0,0,0,0,0,0,0,0,15,13072,13048,14413,13541,15374,16252,873,0,5,0,0,100,25690,100,0,0,0,0,22,0,0,178,513,529,898,17066,3775,0,0,38658,41903,709306,753638,736645,521200,389978,481337,33213,85987,162936,255307,381950,520169,658061,656859,-118,-93,-122,3600,0,0,0,0,174.747,229
7/15/2021 17:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",21,45754,45753,13576,3209,3209,653,12581,12544,0,0,3987,4386,4171,12544,12440,0,0,3981,4315,4144,0,0,271,0,NIL,104,0,0,0,0,0,0,0,0,0,0,0,12,12442,12424,13064,11876,13725,14914,1179,0,10,0,0,146,23601,146,0,0,0,1,41,0,0,218,454,588,1126,16040,3357,0,0,41591,40011,572354,593514,568734,441853,309227,402089,34567,98938,192626,262792,418737,529638,611464,622565,-118,-91,-122,3600,0,0,0,0,152.69,242
7/15/2021 18:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",18,39548,39547,13847,3489,3489,993,12695,12664,0,0,4096,4483,4085,12664,12572,0,0,4088,4419,4065,0,0,253,0,NIL,92,0,0,0,0,0,0,0,0,0,0,0,14,12572,12552,13411,12031,14202,15583,1376,0,5,0,0,132,22502,131,1,0,0,0,24,0,0,303,404,500,1341,16395,2526,0,0,32907,27244,581107,589705,563465,418617,289575,410739,29003,84179,146279,247538,396408,515246,615195,569548,-118,-86,-122,3600,0,0,0,0,137.964,192
